EPISODE	TIME_ELAPSED	TOTAL_REWARD
243	7372	-218.35911141501012
244	2933	-218.4014829250431
245	3740	839.1667408647972
246	6363	-85.68814694313939
247	2431	-241.25405298480797
248	3296	-95.34147338397445
249	1719	-147.43983379900052
250	2556	-276.53685198858244
251	4686	-224.9857800482233
252	3662	769.8094110539253
253	5720	-185.26599412341503
254	1634	-56.47166855204701
255	2839	-54.815490321996734
256	4396	-47.5087876443487
257	3719	-47.54887333148744
258	3157	-239.56095254264363
259	8003	72.33267320982353
260	8045	78.11120218160829
261	4108	-98.62569426662435
262	8005	110.69041736537638
263	2188	770.3481166099217
264	2549	-187.30462809017328
265	4750	-84.93224692007226
266	8009	128.49740102959356
267	2528	787.0224736348443
268	2964	832.5773715094026
269	3875	1030.0424523953143
270	6938	1019.7724585766205
271	8001	176.99998502806952
272	2103	-160.27215930633523
273	8015	165.41057943519573
274	8015	151.2599198741285
275	8014	131.45459115167534
276	6023	980.8810713239029
277	2419	-131.44109510397968
278	8005	141.14029092315735
279	7356	-198.79311601712152
280	8001	139.00389962872913
281	8011	315.54057670330076
282	4703	958.9904593368494
283	1498	833.9848351564675
284	8015	154.19068930324195
285	8007	182.2629779216878
286	8006	112.92253778023094
287	8013	181.85300434958472
288	8002	74.01453378365647
289	8002	268.4666600671606
290	4907	-217.24895745125855
291	4123	-89.67054210803695
292	2383	-81.66898824386357
293	2449	772.6338950814539
294	2375	-152.72094673676733
295	6078	-123.35785223302368
296	1854	746.9165283659947
297	4928	-152.23295121692954
298	3561	-141.02523016703827
299	4491	-52.911350995938335
300	1797	-172.657267134426
301	2992	-122.77176115790122
302	8002	119.28237348952366
303	8016	24.698213984480383
304	2720	-84.99975042783117
305	2773	-164.65582103357625
306	2492	-183.89342735614395
307	8000	194.3077261498574
308	2227	-151.9480741128086
309	8004	187.66443191737366
310	2429	1045.6474025150537
311	2170	-89.1989050554524
312	8067	141.8392400736365
313	8006	162.57475944476775
314	2633	960.098663458108
315	1552	786.8880819670658
316	8010	107.07902229816585
317	8001	150.76099877059062
318	8016	201.8522498694345
319	2068	982.3915602596699
320	3497	-120.6641378766403
321	8018	113.00114517609454
322	8078	149.81991764421
323	3241	988.6553960252089
324	1853	-276.7629481686422
325	2647	-107.92725231372806
326	8001	97.88286773087921
327	2737	-9.711305701653714
328	8001	195.5675307425197
329	8061	171.2511526396273
330	8002	187.41251192211138
331	8006	219.84382541400495
332	8013	123.67850878929289
333	5263	960.4370047178425
334	1832	-159.92437258961766
335	3882	-147.47191874233727
336	8012	96.85347975816704
337	6229	974.7551218511234
338	8002	316.3139327043584
339	8015	155.55906389740713
340	8015	146.6123597910242
341	8003	116.43771494032814
342	1980	-290.84159973048753
343	2458	753.9667438841591
344	1916	-222.01406655487
345	2176	-40.649154057354735
346	8012	214.6535483084855
347	8005	165.2074986629436
348	8016	243.98302959013319
349	2502	-176.82124755770184
350	3075	-173.51013577049991
351	8012	149.10364041585382
352	4922	899.4725511425353
353	3058	-53.57010319698898
354	3411	-177.06172675212986
355	2151	-175.07291858040503
356	8009	124.001786219303
357	1668	-195.17104341946703
358	8016	146.33183001751314
359	8001	249.83067185651655
360	3803	-142.86497699824932
361	2540	-128.51930553625837
362	8009	301.5514881490171
363	8001	208.49126930098947
364	8016	166.6728776985682
365	8027	96.99461028198883
366	8004	119.78777067945532
367	7458	864.6320092876681
368	4290	-54.76942219711246
369	8004	359.83008293063324
370	2551	-228.0796398971159
371	4468	-139.72300496926755
372	6599	1007.7822007080039
373	2815	-176.8962520772682
374	5502	-44.325016429733495
375	8007	103.55967884124686
376	1869	843.935199641809
377	1972	751.5689545928838
378	2190	-195.43411335644538
379	6400	-150.21658309519302
380	8003	283.2615318611968
381	2847	-162.89520799383013
382	1851	791.8636736898045
383	8010	133.8911639357198
384	6907	984.1163689492619
385	8007	146.81826782802605
386	1950	2.407420141667046
387	8009	133.73589032154666
388	3615	-182.52199297492
389	8014	218.82001628964545
390	3811	-188.4409843148264
391	8015	221.00779844734967
392	4708	-164.8192907526265
393	2785	-210.2158972205115
394	3554	-116.33683231811055
395	8010	87.36445209595742
396	2429	947.6316630352514
397	2715	-184.4068722584504
398	8027	224.47598166307705
399	8021	127.18930193022476
400	8020	245.6542805539028
401	8019	166.79283747904046
402	8004	286.8959415656303
403	8000	234.30607453721743
404	8018	334.69775892669213
405	6269	965.0056338833149
406	8006	166.48254157537693
407	8006	295.6878502517934
408	8019	161.5666546890768
409	3342	898.202417440919
410	8016	188.7783555463338
411	2656	766.3644651645607
412	8000	102.50197000439704
413	8014	115.94023470432562
414	2445	1024.5799062054239
415	3188	915.87458865892
416	1573	-151.51708150089402
417	2313	943.3662635060798
418	2985	932.2134047295673
419	2766	-95.20152531674196
420	8016	101.64422089781519
421	2296	-243.27268991121676
422	2787	-93.34957269186634
423	2684	-11.82754579114922
424	2193	-78.31127943072988
425	2940	-252.2219919708405
426	8008	203.66371253895642
427	4823	-100.59134299496978
428	8003	103.45706487409954
429	2684	-146.32198928618018
430	2267	-248.77614527184772
431	1941	742.8494546528641
432	8008	146.9479871968722
433	8005	244.17435590510328
434	8011	74.17364774626424
435	2099	936.3052646681624
436	2915	-259.07312956916024
437	2641	-288.0425689130117
438	3679	-160.49657016465866
439	8018	279.17866189217017
440	8014	106.44358499500402
441	1907	712.8904313640152
442	8013	126.03634037725001
443	8016	250.22089431367277
444	8015	297.4051916187068
445	8005	278.107477178218
446	8019	198.36316532608257
447	8012	140.1169253464018
448	8008	89.17158098263899
449	8001	167.02414679565405
450	8009	195.8791805354523
451	8017	261.0225912237187
452	8019	234.2458000041331
453	1414	-63.325296943782575
454	4337	989.3511288063568
455	8012	178.4419632783346
456	1531	923.6384348737926
457	2686	-80.030248056853
458	8012	210.91574632199794
459	5095	-163.33969067934112
460	2912	-51.313464599328015
461	8012	84.8471693648841
462	8011	169.9888871113838
463	8013	238.2852740908633
464	3149	1014.4078500735995
465	8014	286.7554191295806
466	6482	1022.428103892149
467	8018	112.78528612841963
468	8006	112.58531332604923
469	8015	125.49454566939718
470	2782	869.6867335361464
471	8018	96.76991366881661
472	4941	1037.9227656370078
473	8005	177.74109380782173
474	8017	287.3291825699823
475	2421	-144.28833259318858
476	8001	330.96687604980303
477	2380	-335.0820261305022
478	8009	266.9934357258236
479	8009	188.25887337712362
480	2178	929.8835965985738
481	8008	215.1242019332007
482	8009	140.3311603375278
483	8002	315.7158485192642
484	8005	148.18332917497187
485	8014	256.8469060774533
486	8018	159.99393902437467
487	3467	-54.189465846224735
488	8008	156.21901105323386
489	6659	1000.9618838554923
490	8017	206.0297468717015
491	2889	-144.7011562877042
492	1870	802.2439478127724
493	8007	143.48424652698094
494	8002	201.07580914818504
495	4587	-58.709129295145175
496	8011	110.06524481215101
497	8003	143.1444474867671
498	8005	240.35492580589963
499	8014	272.25838145450393
500	8014	140.49970617649845
501	8008	182.15114877419845
502	8002	101.78683814397978
503	8008	198.7628789331049
504	8002	252.6820961373522
505	3536	815.8301185648924
506	3004	-98.29369338460393
507	8008	123.92424651510798
508	8014	204.4296751326402
509	8017	57.51293705110553
510	6722	-187.39328805696545
511	8015	153.59946174586727
512	8015	207.02927720077813
513	2172	-4.8702869076605
514	3034	-156.2269416782686
515	8001	-26.457765177226335
516	3302	-63.224453286139266
517	8005	241.28355914279481
518	3106	903.8963717260797
519	2910	723.8158737707727
520	5118	-335.26650458151977
521	8018	130.21438640725734
522	8005	118.2187023828726
523	8005	96.20397538191102
524	8013	196.68734122616405
525	7245	962.3800889935892
526	3486	-70.5322276697689
527	8012	202.39927378367446
528	8001	131.9446685661111
529	2306	-127.30150400264088
530	8013	123.9779705148122
531	2281	-178.44025078759046
532	8013	280.82146689022034
533	8006	358.2768004626603
534	2951	919.0509964152766
535	2578	-151.56167902326814
536	2130	-149.99006815769857
537	2703	901.6922819290583
538	8003	166.12274851483636
539	2892	-3.9210962582175455
540	8011	244.4538031403397
541	8019	160.96750749315902
542	3699	807.6704382885279
543	2657	-139.1027515649008
544	4063	-92.22585478898085
545	4033	-163.12052462270336
546	8018	130.6172322579159
547	2670	-199.55521641548975
548	2985	-51.4288201822188
549	8000	98.89579376703182
550	8007	215.65075670261245
551	4491	-90.47783263301204
552	3972	-45.21772809597731
553	5749	-33.7481289869114
554	3265	-111.30822286800361
555	8017	89.73129118196795
556	4330	-80.79407386237945
557	8018	169.26061569109473
558	8017	194.13069983504386
559	8006	155.67223269656535
560	2109	780.9886927179049
561	8003	219.25062250014335
562	8008	183.89355675001556
563	4819	-73.80159037014819
564	2822	-154.2365151239359
565	7048	952.8279498620411
566	8014	127.45802514278733
567	1798	867.8435585805796
568	4529	-157.38816669778922
569	8010	316.6989777381652
570	8001	95.18756888169767
571	8005	158.42823232908125
572	3948	945.1326072144559
573	2967	909.2373535813753
574	8011	142.7263412262987
575	8000	167.4613457321409
576	8014	174.53727763145142
577	4062	856.4348968261968
578	8004	241.23406048889632
579	8008	112.79507978540758
580	2757	-55.29848005470254
581	3284	-154.00032997420436
582	6512	1019.0713231889833
583	8017	142.74197941223707
584	8006	115.41674163314295
585	8015	191.42342134540039
586	7065	-264.8770814716029
587	2592	-111.61769579970354
588	8000	129.38442751726592
589	2186	-138.94260664462266
590	8012	53.48197367545334
591	6969	-190.2771714892176
592	8008	103.20166503346445
593	2173	-292.5303149243323
594	8000	175.465455927256
595	8003	79.04779746492974
596	8000	213.78431190998435
597	8015	117.29184914467194
598	4714	1002.470002793222
599	5781	945.2832961763437
600	3606	-127.31279804050871
601	8000	157.9100802329699
602	8018	78.69545176207536
603	8006	94.73946960746338
604	8017	200.5792094827951
605	3428	866.7616422544627
606	8014	144.66123565115427
607	8011	282.17108569413654
608	8008	108.96325986382416
609	8002	136.61062796274533
610	8004	64.76754222088687
611	8009	135.7937466541983
612	8010	161.50472293502463
613	8006	179.5716792014256
614	3737	25.536681090493545
615	8017	249.00036093679844
616	8016	290.8077222248915
617	8004	237.68201137963524
618	8001	157.15366117713955
619	8005	79.88132844886586
620	8059	75.61530167128765
621	8010	213.04329699382973
622	8001	166.078190162988
623	5504	838.3526450640331
624	4721	966.0652631933335
625	4558	928.434219494589
626	8005	225.81518342941544
627	8002	177.26291493458825
628	3621	990.5241083224812
629	2174	859.4099042130572
630	8002	65.30611506141997
631	8008	102.78090174371764
632	8070	351.5680479432826
633	8017	278.89057330714536
634	8016	253.5578966851781
635	8015	243.41401984777156
636	8004	159.79870216901423
637	8001	223.38158525393047
638	2582	899.5494818400927
639	8014	234.5204925289862
640	2777	-210.088644597909
641	8006	120.4904283208191
642	2504	921.3343585969886
643	8016	235.60310581911966
644	8001	93.46207474843652
645	6236	838.9413278431316
646	8003	131.36979321397348
647	8011	126.58332465039783
648	8007	170.98234075304237
649	8002	267.4960579645277
650	8008	162.37626267219332
651	8005	222.75110617534256
652	4256	1047.4718683034585
653	8010	232.1424327022496
654	8000	234.58598244226494
655	8017	157.68554362082736
656	5271	-341.42315197291555
657	2258	-101.99374667923107
658	3068	5.088722941671222
659	8004	85.10090683250057
660	8006	280.5923199439614
661	3319	991.4415777568983
662	8014	250.03366085406464
663	8005	159.51857825350106
664	8011	234.64638497534872
665	8015	209.22903329462977
666	8014	215.40944251342276
667	8002	176.75488652275513
668	8001	159.11222365010363
669	4067	887.1783434439145
670	5976	979.7946323779421
671	8007	92.57244578776526
672	3644	1012.4142070630896
673	8007	130.00070635078862
674	4590	938.8825018972057
675	8018	232.1865396055537
676	3837	-201.4859996941318
677	3019	887.6515573589363
678	8007	131.8111249378826
679	8022	276.4986024584963
680	3498	904.7433605911958
681	8000	243.82958266462177
682	3982	966.5976799150254
683	8002	151.13363140705763
684	8018	103.30365247622231
685	8016	342.6901269915408
686	8014	221.6478739835087
687	8006	208.74567492744765
688	8002	261.0501859286463
689	4917	-99.73430786015064
690	8008	150.24071545284164
691	8015	127.95335309597749
692	2268	-152.77297158445006
693	8001	128.4535497480233
694	8002	163.74087552347183
695	8013	150.25740434460133
696	2117	800.1537002126183
697	2054	903.8898932326166
698	8003	180.48933769965623
699	8015	176.18718895669406
700	8007	151.84265325894486
701	6162	1009.3198030125233
702	8002	304.01298147218876
703	8011	193.85988943144628
704	7455	945.7554953961019
705	8002	104.2866294898964
706	8009	131.71946535782166
707	2852	1005.0708699460235
708	2368	893.7623161545262
709	8003	192.79674822411062
710	8005	204.9603782046979
711	8017	331.32180484674774
712	8000	145.49670316766077
713	3957	-163.5229087247486
714	4114	979.7877192695328
715	8002	166.6766766738354
716	4750	1011.7990774453671
717	8002	23.471259950129266
718	8008	128.47084116671988
719	3431	-73.10738816742202
720	8015	163.70332454274012
721	2520	-192.64869156943848
722	3509	22.84359350745953
723	8006	286.31212847650255
724	8009	293.0480434371639
725	8004	134.7584250873559
726	8013	177.3262109725617
727	8003	275.44245771692584
728	4649	-57.242332390096436
729	6096	946.7331367002985
730	4461	914.1579145019166
731	8012	249.67556857433325
732	8013	234.36615886046022
733	8070	181.82031348175758
734	8011	90.84387274988671
735	8011	368.572012644551
736	8007	262.36508503516563
737	8001	118.30283302354664
738	8010	145.28733518940706
739	4031	-64.31603837123299
740	8010	96.15856851040391
741	8010	169.61459198496823
742	8013	134.25800853862495
743	8009	314.5602532089819
744	8011	217.92536707747604
745	8016	292.33426856197644
746	8011	168.43432736173634
747	8016	185.8108299922349
748	4280	-139.8020581742198
749	8003	222.84013302218798
750	2473	993.315122396642
751	8018	303.567410968781
752	8016	168.5644159094628
753	8018	179.0480275702522
754	8008	-135.6765488020557
755	7735	946.4428217169321
756	8014	203.6241465431812
757	6006	1036.3633399144032
758	8013	320.626456853988
759	8009	-44.82085758094564
760	8053	232.60498542960121
761	8000	137.26701554182813
762	4747	970.747736077861
763	7681	846.2653738233645
764	8058	182.0241621796573
765	8006	130.98133778906592
766	8015	146.58657309726914
767	8015	213.98819833242388
768	8020	171.1028457118904
769	8011	306.8997871328495
770	8020	216.89903237030438
771	8021	111.11654423683774
772	8002	220.25292993147931
773	8019	136.4491547418655
774	8008	238.76254801784782
775	8018	140.76884021002522
776	8012	222.02076849297242
777	4192	956.5120482341613
778	3864	-47.308924528366475
779	8002	149.2268151668723
780	8021	213.77530819505597
781	2749	826.6201647953452
782	8013	183.5679604578944
783	8010	143.90724360524982
784	8012	218.44459508562372
785	7860	979.1186697163441
786	8004	330.79316587722445
787	2642	917.1013970994488
788	3244	-109.15493184487966
789	3235	-42.12365891825837
790	3587	-19.15546989422407
791	3041	864.1787350171962
792	8011	364.8329578019708
793	8006	214.9902782086149
794	8003	59.375621358714945
795	8002	185.06669563222948
796	8008	310.81189513817964
797	8012	330.4293335571933
798	8015	99.03378723815732
799	8006	138.8581449415115
800	8006	202.22713804999714
801	8007	87.99169778904457
802	2896	-107.21447571413401
803	8007	135.68059196182006
804	8002	137.4831751619105
805	3550	1009.6042411002453
806	8015	174.79787279508716
807	8007	186.61396097049385
808	8009	177.47401701788732
809	8013	188.955816123626
810	3382	925.7200781277432
811	8011	206.9133819602335
812	8003	154.3328160617642
813	8008	256.52252496683474
814	7178	979.9766797782856
815	8000	172.11659258331565
816	8009	374.69483077019544
817	8011	148.31337224966896
818	8006	247.02601565984378
819	2085	865.00475117221
820	2876	893.094385548761
821	8018	44.405589156789546
822	8020	354.5461208000403
823	8005	186.34954364271388
824	8016	230.68002681183108
825	8004	297.1213804691637
826	8069	88.23079043097802
827	8017	262.0023823469151
828	8000	201.84585811657462
829	8002	349.5069184851416
830	8002	286.8184014768453
831	2943	-182.56212572224447
832	8000	233.51952593145407
833	8018	178.54266306755696
834	8013	160.11686261579516
835	8000	174.66030051673542
836	8014	284.57742371658026
837	4177	1004.3816429832376
838	8014	258.12670118129387
839	8011	130.51319313177342
840	3431	959.4323098830232
841	6562	-230.508417535653
842	8003	101.53029357569466
843	8018	140.95998287983483
844	8008	198.35981418679253
845	7233	1034.2284062760705
846	8018	177.79629836229395
847	6334	1066.4773443389115
848	8004	210.33473915356757
849	8001	218.77310883956778
850	8002	222.72373525852242
851	8012	145.3962999790053
852	8018	152.48894730402253
853	8014	242.48983549196413
854	3470	1002.3485129605006
855	8017	195.82675370300413
856	7118	1070.200454398712
857	7243	994.6955759039595
858	7365	1014.1501476609337
859	8013	216.59256621361726
860	8045	203.21429810792284
861	8015	243.4282286603751
862	8016	269.18327595875877
863	8001	210.07434196448713
864	8017	202.18207255433288
865	8018	157.9481138552267
866	8001	251.9703093587706
867	8003	217.80898726369526
868	8002	97.58633377256257
869	8007	267.1437333458528
870	8002	209.3973524389705
871	8015	233.84921737652238
872	6186	908.3420208627758
873	8004	284.20485841035054
874	6758	1029.811668564748
875	8013	199.27895899600628
876	8015	120.81806941929173
877	8083	133.25670669632976
878	8002	125.92134074971273
879	8002	221.18458346345156
880	8018	304.4162083302567
881	8006	196.3673170613668
882	8014	206.88016803146925
883	8005	139.03272941166503
884	8013	196.01662984090223
885	4292	970.6294660979527
886	8013	221.82580794307586
887	2893	935.6176233608301
888	8006	197.18225944356567
889	8002	201.24951825795455
890	8017	274.4405450040494
891	6297	983.9843593167427
892	8005	196.93350089997966
893	8010	277.20158505026126
894	3684	944.4007940951202
895	8006	155.91432830559177
896	8009	183.39074208367
897	8029	219.93731596648465
898	8019	318.89064125323006
899	8006	306.1407586041336
900	8011	114.25702930753114
901	6003	987.9366937449715
902	8018	286.63751151975106
903	3421	899.0874781468144
904	8015	161.53303242436021
905	8002	237.9769465483962
906	8011	106.97254513451016
907	8003	186.65419099107794
908	8008	123.55593402505997
909	8000	79.92724952515664
910	8016	238.8071351112163
911	8088	190.0271020391992
912	8014	158.91367821735733
913	8001	266.47197466916555
914	8014	94.5524951141748
915	8014	166.4196080720151
916	8010	160.3703650042583
917	8017	204.58421243273352
918	8011	225.09329430838505
919	8015	282.08413161904855
920	8017	89.55882662804085
921	8001	85.35334781089045
922	8004	179.86685520460546
923	8002	235.0963035619792
924	8013	145.13846729826867
925	8003	349.71022368515946
926	8011	261.60180720912825
927	8002	90.8482709670732
928	8007	126.84525460420502
929	8020	218.9821211639522
930	8006	315.65103583027974
931	3178	854.3268121607396
932	4088	1001.1044680323596
933	8019	189.7648393177316
934	8005	205.72026723843783
935	8078	218.66890596384445
936	8011	205.27823821144437
937	8017	177.5356343983074
938	8021	295.13861391417686
939	5368	855.0711025597054
940	5489	954.6326384964378
941	8010	188.98657320668207
942	6133	1011.0861337080637
943	8009	221.8930839595119
944	8016	233.0374427236682
945	8006	197.65443050575573
946	3363	-169.75105249565377
947	8003	227.99773654964687
948	2732	1032.380170807748
949	4299	951.4551246624733
950	8018	237.3747561345409
951	8077	344.5588916484444
952	2742	913.2567087004411
953	8055	193.6097353395545
954	8007	275.849783834825
955	4624	901.2585758199878
956	8015	273.38565739255483
957	8009	250.81439624961456
958	8006	308.8268069863663
959	8008	239.3072965470657
960	8019	195.39429777984975
961	8013	145.91635690603738
962	8011	294.46228379611375
963	8010	287.5264352951646
964	8005	324.5254699226369
965	8008	238.06282617709192
966	8002	210.73072553124302
967	8010	244.10348424309734
968	8011	114.6783493793196
969	8017	145.93790006586
970	8019	206.0703842800283
971	5570	968.9281557079422
972	7206	996.4661219905263
973	6255	981.1676999025901
974	6426	958.2690108785157
975	8018	307.99703317683765
976	4926	967.0007864487791
977	8017	276.2061672276089
978	8009	215.599829654379
979	8005	176.8083923729356
980	8004	237.18589337592837
981	8015	152.1460443214756
982	8017	234.61800492484684
983	7580	941.911786532184
984	6194	974.832271143379
985	8009	180.25467400840202
986	8010	198.73453382706452
987	8001	152.85310004114882
988	5294	-101.86661678871778
989	8010	287.5373684410021
990	8016	294.17987438386854
991	8007	207.36879771399384
992	8017	126.21423708908821
993	8012	272.00443723629036
994	6327	1008.8378838899669
995	8001	268.56371492421704
996	8004	149.27641509758453
997	8011	235.03814722980724
998	8016	223.4886570690493
999	5112	998.132283146137
