EPISODE	TIME_ELAPSED	TOTAL_REWARD
612	5010	129.37206725693918
613	5009	127.48910324221073
614	5008	176.78608501125927
615	3131	-235.65055771123988
616	3239	3.1596052978096907
617	5006	155.95610440253856
618	5009	203.29424111661154
619	5013	177.74268000547377
620	5007	190.12963129225315
621	5004	107.4394182921592
622	5003	164.42843356347424
623	5004	278.3984540942449
624	5004	176.65337525065942
625	5012	62.88891627427288
626	5001	-103.08118696455197
627	5064	231.95340656379022
628	5000	221.56654793806663
629	5001	142.23419783965227
630	2972	-153.78223908874293
631	5003	145.8352884315925
632	5011	136.37425823978685
633	5016	83.13788589194773
634	5003	165.0407190386109
635	5023	103.25761826342814
636	5006	28.228815212376972
637	5009	82.98770254930952
638	5006	98.48080323705105
639	5003	206.54604502826524
640	4156	-175.488197179162
641	4596	-169.77742217315776
642	5006	246.08409469816056
643	5009	216.18660681922375
644	2637	-204.72494129416071
645	5054	65.8070969913721
646	5014	203.08273494613104
647	5006	6.973476066981014
648	5007	53.78207282339759
649	5012	21.92440965484022
650	5002	230.68466125903
651	5008	-216.8461790546566
652	5011	97.50448004013484
653	5007	83.82668374082496
654	5022	176.0420599357018
655	5012	-2.492835000553362
656	5008	94.78921113741126
657	5003	94.11450633969213
658	5013	246.0426293181407
659	5006	175.44478170866242
660	5009	164.62802087104157
661	5006	138.5764602950923
662	5010	161.20693908522384
663	5010	130.67805738897715
664	5002	183.42801070804174
665	5000	87.66014986688558
666	5005	88.0362516660804
667	5003	204.02576362125612
668	5005	144.65665212342165
669	5013	66.70998052045839
670	5000	205.83064152675337
671	5002	166.72131915120764
672	5001	85.61221915771746
673	5000	178.8722505375844
674	5007	107.81868673203725
675	5006	213.1216508334285
676	5010	168.78674553834628
677	5012	14.546156238971616
678	5005	72.41262796946314
679	5009	229.18522428329206
680	1860	-40.20947724235903
681	5008	-2.3433355735732992
682	5015	153.66432757205592
683	5010	187.54764776843788
684	5014	88.41951897953284
685	1975	-103.10599671953214
686	5011	207.95867725243033
687	5001	70.10953678471553
688	5010	194.8082508536017
689	5014	162.56665675480087
690	5012	73.81319871555823
691	5006	152.60178382725755
692	5009	62.328964046553025
693	2578	-131.63567872810574
694	2678	-83.66787323438405
695	2455	-46.93834621532206
696	3448	-103.10343417951066
697	5007	2.009751719843873
698	5001	40.50241618272649
699	5003	131.28386533594767
700	5078	221.70929402497873
701	5008	127.36741389069614
702	5090	184.58932284518005
703	5009	164.19525458359234
704	5043	98.79044488755765
705	5017	0.02652075084404526
706	5085	169.39535332560396
707	5007	138.54146407165567
708	5014	171.3388089005815
709	5083	213.01246877657414
710	5013	214.06456457839178
711	5001	64.95298156474698
712	5017	249.11455987097352
713	5017	148.29217034755976
714	5014	185.90651230115256
715	5011	-39.14497592363388
716	5000	78.99984677356275
717	3408	-163.71127328726925
718	5011	11.946408642313916
719	5023	119.51107472964797
720	5007	197.81055784947216
721	5012	196.85208879923246
722	5009	241.85674551332426
723	5001	96.71293536051365
724	5002	162.19142135187985
725	5007	207.02340923992304
726	5013	198.4979341052638
727	5007	160.95889014679037
728	5008	134.27920155872874
729	5004	233.73264247022405
730	5002	172.47796242959365
731	5005	164.95170186407532
732	5018	159.30936001107784
733	5021	200.87514163145127
734	5012	156.17429495690888
735	5011	113.41168092456977
736	5007	110.11004925675486
737	5016	112.42022437085319
738	5008	91.3451413209662
739	5017	203.2014344327166
740	5005	95.87561014325753
741	5064	87.06641616261757
742	5015	166.4707825663189
743	5008	165.5118479946472
744	5002	186.03140512606282
745	5000	153.1555871497995
746	5004	-69.40642269169467
747	5007	88.45503195165256
748	5014	146.35443498308317
749	5001	-5.869572120378672
750	5013	106.62755747108342
751	5013	170.55468664220027
752	5004	83.71904373433115
753	5044	116.41308272309243
754	5005	208.8022699359075
755	5011	143.18361297364308
756	5006	119.92963371619241
757	5001	11.846966443458188
758	5015	172.14340043916152
759	5003	146.8178820435613
760	5014	133.3477800942501
761	4247	-160.95020531746263
762	3397	-164.67946813931263
763	5008	171.16716252483067
764	5014	213.2842371669645
765	5012	128.03650629703182
766	5003	197.30555599870704
767	5005	80.79496001417462
768	5010	117.5919528947716
769	5006	187.37921243124148
770	5012	116.75585367969087
771	5010	120.6796906634961
772	5001	114.42206338606861
773	5015	111.163716316671
774	5005	144.3480338521021
775	5001	157.63890312531157
776	5003	108.28094050920623
777	5029	0.0008916826355616081
778	5002	160.02726891941717
779	5015	161.63447760318638
780	5012	165.2485529262351
781	5014	68.36347461118439
782	5008	155.083006402784
783	5001	188.61807011301164
784	5002	121.05659473199697
785	5018	227.53377541847306
786	5008	65.90916570672792
787	5009	31.071465634775294
788	5008	110.21815595185922
789	5011	156.2564221415622
790	5074	77.83486040025717
791	5011	197.52383860994595
792	5014	71.74401710144286
793	5023	134.92199420714786
794	5010	191.49962967980622
795	5016	48.96274265997912
796	5011	83.18149644440484
797	5008	158.79052591560543
798	5008	128.8833314414114
799	5007	224.06716151778878
800	5018	101.76714891567538
801	5077	221.80675588555255
802	5017	112.90461315772612
803	5009	70.18674329505689
804	5018	180.66845217163583
805	5015	53.936694865463885
806	5004	53.22377715791059
807	5015	19.036920664016186
808	5006	128.64126405709132
809	5004	180.73238356586594
810	5006	220.58945259404135
811	5004	88.40645226840465
812	5006	52.01449884122614
813	5008	123.69648578706533
814	5010	-0.6281909832024288
815	5017	133.85358392833697
816	5008	16.403281031291286
817	5013	43.90980513537546
818	5006	164.67556319363985
819	5006	93.83133703538289
820	5037	184.69559683438558
821	5016	161.8141403916886
822	5013	-10.901004893485293
823	5000	16.17007649691024
824	4588	-191.97412281122428
825	5012	114.23142781953966
826	5017	221.00967729421808
827	5019	181.9737074284757
828	5000	193.7601737637829
829	5015	149.36772770815278
830	5014	37.612567653172974
831	5002	36.417273504913666
832	5010	-152.25474906216164
833	5007	53.29190297995186
834	5025	80.42049846432363
835	5005	54.99172537454465
836	5006	46.87260362935233
837	5009	7.45818888239641
838	5009	93.99868904604432
839	5029	94.80800435837153
840	5010	96.68793425824018
841	5017	196.28271591908367
842	5007	-2.5271486239103913
843	5000	122.02862268507694
844	5006	14.650793854993738
845	5010	87.85362803791908
846	5008	121.27227401415871
847	5001	24.95747488300789
848	5017	63.212674759466005
849	5003	132.4304677309549
850	5021	33.09203963814903
851	5017	94.54438723953956
852	5008	110.41331764393631
853	5003	75.39766548974524
854	5007	146.0193841879834
855	5053	-22.520238131882646
856	5005	-3.596076792829301
857	5008	179.37477042065663
858	5007	150.86603736134344
859	5004	160.60115945774515
860	5014	68.70893461025831
861	5007	127.57573290313586
862	5006	104.61025496071423
863	5005	16.520066739180805
864	5013	95.58996427441443
865	5017	139.57489364778965
866	5000	43.61108412340691
867	5000	123.74935064265678
868	5016	97.12563333893836
869	5002	126.78479734524021
870	5001	205.52917078955832
871	5028	87.14931684200842
872	5012	57.748249960611076
873	5014	206.86723211599866
874	5016	19.422341936857396
875	5027	115.5829350241566
876	5028	87.92014515023163
877	5008	125.53140043803413
878	5005	81.13278828404864
879	5007	208.31530948949137
880	5005	189.05273245128433
881	5018	147.3830729729961
882	5004	127.68377607489833
883	5016	181.15760550487437
884	5008	107.35172096614413
885	5017	144.5470891471628
886	3340	-3.440338653878598
887	5012	174.79408906868593
888	5013	84.67879139360547
889	5073	98.88764603585379
890	5010	209.21438533104404
891	5001	102.99103657265027
892	5004	159.79234213312438
893	5000	17.675763939007513
894	5013	244.47368274028733
895	5017	189.40197085870497
896	5064	150.19338595385153
897	5003	181.15154094571514
898	5000	48.82616519829027
899	5016	211.76170365787644
900	5002	177.62341194780953
901	5010	158.6216820797521
902	5026	144.57886642319338
903	5000	18.267729031142217
904	5014	129.2498622490106
905	5001	115.25258024914345
906	5008	173.4028412284906
907	5009	163.62732142796906
908	5005	161.98725001108252
909	5005	172.9312051011644
910	5002	235.9571230257011
911	5014	56.60052494348184
912	5017	118.71134198563044
913	5064	146.5747140029761
914	5009	202.41240148639736
915	5008	59.01863738352861
916	5005	175.29115127220896
917	5008	166.6644308943948
918	5013	115.22260734515542
919	5011	200.1648616023734
920	5006	94.07817927663436
921	5077	143.60010716417668
922	5002	182.3584477921085
923	5004	-27.971366409270743
924	5033	1.4966798030163297
925	5016	69.12601836082469
926	5012	158.17430488785593
927	5007	254.02214273742192
928	5013	140.61540506792937
929	5002	93.97568858408484
930	5005	165.65542576271858
931	5005	110.79271252129065
932	5009	78.96162003923578
933	5015	145.61245710551853
934	5004	169.53386193240672
935	5005	33.543915726298636
936	5002	177.52454747822273
937	5014	204.50421097784633
938	5005	70.91107547889479
939	5017	137.0194055860959
940	5002	83.68217389279104
941	5014	126.56843230019376
942	5000	109.490220166836
943	5013	203.0891663754981
944	5054	200.8429853579661
945	5011	88.97684041697659
946	5007	146.62119202663257
947	5001	139.22949743410624
948	5003	179.05089435564057
949	5009	146.28300589201476
950	5014	149.72386741033364
951	5005	167.09074571923458
952	5001	158.56530106763452
953	5013	69.15125274755812
954	5011	92.77892611901035
955	5011	107.01583609558725
956	5007	123.78226740732651
957	5007	210.31765961237681
958	5008	149.92017713464688
959	5003	113.9842773178944
960	5000	100.54230450818928
961	5000	98.44727738778954
962	5017	109.9523818085126
963	5006	164.52413560054916
964	5019	41.491967357955176
965	5014	112.13807517345323
966	5020	112.29772245259144
967	5001	-48.26436236722422
968	5013	92.69699354279679
969	5017	43.91892930473626
970	5016	87.52219882445527
971	5017	46.034336254852775
972	5017	13.666029054228853
973	5052	133.48450012649542
974	5000	8.591824631724238
975	5006	15.445869562973998
976	5017	79.02202542557608
977	5000	60.084841546117914
978	5017	82.05233401176675
979	5011	-4.683407005618614
980	5004	183.53780080692175
981	5004	95.42725265660106
982	5007	88.34331917995993
983	5019	103.17590094619707
984	5013	78.92405603541582
985	5047	36.022524445471134
986	5011	-203.32726927106177
987	5001	-37.92139660087074
988	5003	-107.2530873948356
989	5055	-60.75066414797845
990	5011	-136.92363176905062
991	5010	70.105269173951
992	5015	106.63252747129519
993	5059	68.04334865948013
994	5008	91.21641590250917
995	5001	19.259245542956315
996	5003	13.651710987900069
997	5020	252.03341308981524
998	5004	56.26770241659935
999	5022	68.83278644976366
