EPISODE	TIME_ELAPSED	TOTAL_REWARD
374	2087	919.9995200978392
375	8000	124.51316852902613
376	8015	111.77789878046346
377	8008	186.72642088456493
378	6821	914.9098484780191
379	8010	158.83215039069788
380	8009	343.53122563060833
381	2346	965.0827921981964
382	8009	-109.35204912329039
383	8011	165.67733002224222
384	1924	982.6160857510316
385	8011	182.88775456224195
386	6410	1022.7037016888673
387	5555	1008.2158530801289
388	8011	262.0353139688471
389	8007	161.095144529907
390	1923	-195.06522228355038
391	8011	122.25982399466345
392	8004	201.7001219345569
393	8009	295.32430626354625
394	1593	970.9117209295604
395	8013	179.212144842215
396	6741	-282.0431185676688
397	8084	228.1457196785884
398	8005	139.62257758482102
399	8012	91.60592493543598
400	8005	191.37442239094096
401	8003	182.96013569824626
402	1730	-190.10495801025084
403	6095	1000.7237837257151
404	8010	224.89278830627165
405	8005	215.5644840937981
406	8000	362.2590408315693
407	4945	1028.9034611263323
408	8008	207.31800592367046
409	8014	162.03174001721248
410	8014	236.55673397508912
411	1790	1028.2587383622272
412	8001	105.03796842219785
413	1419	981.2340777797392
414	8014	129.08504571037082
415	4384	979.8630099472155
416	8009	173.67382741931823
417	8007	227.37807481657268
418	6170	911.6576826416036
419	1974	955.9314224746256
420	2612	-129.43826262759063
421	2714	920.489866368183
422	2955	964.8200703878297
423	8014	213.06396389384852
424	8018	179.30962443789775
425	8007	54.24116946144501
426	8004	204.87399928073816
427	8017	141.10383481802302
428	1623	809.7645941646902
429	7671	950.2625260253062
430	3291	1041.3842954155605
431	8008	180.8122009392921
432	8015	225.62098933107936
433	1852	-191.57568619122623
434	8005	331.527094070218
435	2384	734.7816221031555
436	3532	959.4668728822082
437	8006	168.09492343494026
438	8013	174.22764510704948
439	8007	173.88367971755795
440	8014	190.0463246655879
441	8005	180.01238313148724
442	8018	226.97943844984857
443	8012	144.57742346032984
444	8011	209.60278107902653
445	8004	180.8448646880602
446	8006	162.44594464737727
447	2232	970.2772296202982
448	4220	958.3388040844087
449	8006	210.23671345096392
450	8006	192.50444758942314
451	2694	929.3449199693123
452	8017	147.82516403969913
453	1287	-129.20876133175528
454	8008	107.39164989874223
455	8015	206.82362453794138
456	2709	873.5944849238263
457	8016	298.3414825079585
458	1934	762.993578517645
459	3103	978.0772389090025
460	6938	917.776570087197
461	6280	909.7022474368597
462	8005	202.39175276454668
463	2070	978.4731366750541
464	8011	161.83117362952368
465	6782	889.0680402241225
466	8012	114.30995507236861
467	8014	221.47781564567595
468	8013	89.70287688005641
469	8001	166.83301056963913
470	8007	102.8598186570894
471	8006	186.9971530424585
472	2110	-236.62513662198612
473	8017	154.89540465594433
474	4435	960.3640628455196
475	8000	163.58310728639916
476	8002	145.34619974136405
477	6317	1023.9696964610523
478	8002	194.9145377861191
479	8014	169.42571716699754
480	6193	977.2687339518768
481	3120	981.047325293345
482	4195	771.6394993632571
483	8009	203.75664804810432
484	8012	181.0849523595029
485	1389	962.0378015347675
486	8007	257.50437283145675
487	1543	-219.16731866255157
488	1683	760.181315897342
489	8012	45.76247244551146
490	8014	175.02328115607594
491	8007	125.89743274758264
492	8015	330.87769014143447
493	8015	155.54094291975306
494	1917	-183.4611428569441
495	1867	701.6696373855605
496	8004	212.5072611450963
497	1475	796.0442883148147
498	8010	188.56790530179987
499	8077	220.09744052229914
